id_fichero,id_frase,tipo,text
21366974,T5,Claim,"Breast RT is tolerated well by most older breast cancer patients without impairing their overall health-related quality of life (HRQoL).",
21366974,T6,Claim,"our results show that the addition of RT does not impair overall quality of life.",
21366974,T7,Claim,"Further economic modelling on the longer-term costs and consequences of omitting RT is required.",
22011650,T1,Premise,"Significantly more patients recorded improvements in HRQoL and symptoms with gefitinib in the EGFR mutation-positive subgroup (n = 259; FACT-L 70.2% versus 44.5%; odds ratio, 3.01 [95% confidence interval, 1.79-5.07]; p < 0.001; TOI 70.2% versus 38.3%; 3.96 [2.33-6.71]; p < 0.001; LCS 75.6% versus 53.9%; 2.70 [1.58-4.62]; p < 0.001), and with carboplatin/paclitaxel in the EGFR mutation-negative subgroup (n = 169; FACT-L 14.6% versus 36.3%; odds ratio, 0.31 [0.15-0.65]; p = 0.002; TOI 12.4% versus 28.8%; 0.35 [0.16-0.79]; p = 0.011; LCS 20.2% versus 47.5%; 0.28 [0.14-0.55]; p < 0.001).",
22011650,T2,Premise,"Median time-to-worsening (months) FACT-L score was longer with gefitinib versus carboplatin/paclitaxel for the overall population (8.3 versus 2.5) and EGFR mutation-positive subgroup (15.6 versus 3.0), and similar for both treatments in the EGFR mutation-negative subgroup (1.4 versus 1.4).",
22011650,T3,Premise,"Median time-to-improvement with gefitinib was 8 days in patients with EGFR mutation-positive tumors who improved.",
22011650,T4,Claim,"HRQoL and symptom endpoints were consistent with efficacy outcomes in IPASS and favored gefitinib in patients with EGFR mutation-positive tumors and carboplatin/paclitaxel in patients with EGFR mutation-negative tumors.",
22097195,T1,Premise,"The TTP in the test group was prolonged for 23 days when compared with that of the control group, with insignificant difference (87 days vs 64 days, P=0.063).",
22097195,T2,Premise,"The scores of domains in EORTC QLQ-LC43 were statistically significantly better in the test group than in the control group (P<0.05)",
22097195,T3,Claim,"The CM comprehensive regimen as MT had equivalent efficacy on TTP when compared with single-agent maintenance chemotherapy regimen.",
22097195,T5,Claim,"It is necessary to enlarge the sample size to further confirm the therapeutic efficacy of CM comprehensive regimen as MT in treatment of patients with advanced NSCLC.",
22097195,T4,Premise,"except cognitive and social functions, the symptoms of dysphagia and pain in other parts.",
22097195,T6,Claim,"It was advantageous over improving the QOL.",
22842422,T1,Premise,"Of the patients in the one-stage group, 70 percent had revision surgery, mostly because of upper pole fullness and poor ptosis.",
22842422,T2,Premise,"Quality of life was similar in the two groups.",
22842422,T3,Claim,"The permanent expander method failed significantly as a one-stage procedure.",
22842422,T4,Claim,"The crescent two-stage method gave the most acceptable results both objectively and subjectively.",
22857983,T1,Premise,"Significant differences in QoL emerged in activity limitation, physical capacity, and sexual functioning, favouring IAD.",
22857983,T2,Premise,"No significant differences emerged in the prevalence of AEs: 87 patients in the IAD arm (31.8%) and 95 in the CAD arm (33.9%) had cardiovascular (CV) AEs (p=0.59), with 25 (9.1%) and 29 (10.4%) withdrawn (p=0.62), and 21 (7.7%) and 24 (8.6%) dying because of a CV event (p=0.70), respectively;",
22857983,T3,Premise,"bone fractures occurred in 19 (6.9%) and 15 (5.4%) patients (p=0.44), respectively.",
22857983,T4,Premise,"Hot flushes or night sweats were the most common ADRs (47.1% vs 50.4%; p=0.44).",
22857983,T5,Premise,"Erectile dysfunction (15.7% vs 7.9%; p=0.042) and depressed mood (2.2 vs 0%; p=0.032) were more common in the IAD arm.",
22857983,T6,Claim,"IAD showed benefits in the treatment of advanced PCa with respect to QoL.",
22857983,T7,Claim,"The prevalence of AEs was not significantly lower with IAD.",
22868247,T1,Premise,"There was no difference in overall or cancer-specific survival between the 2 arms.",
22868247,T2,Premise,"There was no statistically significant difference in QOL between the 2 arms at 0 and 12 months.",
22868247,T3,Premise,"The total mean costs at 24 months were significantly lower in the intermittent arm ($3135 vs. $8253 Canadian dollars, P=0.0167) compared with the continuous.",
22868247,T4,Premise,"The main limitation of this study is the small sample size.",
22868247,T5,Claim,"We have observed that intermittent ADT in patients with CRPCa, using a testosterone of >1.75 ngmol/L as a trigger to reinitiate LHRHa, results in a substantial cost savings with no negative impact on oncologic and QOL outcomes.",
22877848,T1,Premise,"In the three-group randomisation, in comparison with standard radiotherapy, median overall survival was significantly longer with temozolomide (8·3 months [95% CI 7·1-9·5; n=93] vs 6·0 months [95% CI 5·1-6·8; n=100], hazard ratio [HR] 0·70; 95% CI 0·52-0·93, p=0·01), but not with hypofractionated radiotherapy (7·5 months [6·5-8·6; n=98], HR 0·85 [0·64-1·12], p=0·24).",
22877848,T2,Premise,"For all patients who received temozolomide or hypofractionated radiotherapy (n=242) overall survival was similar (8·4 months [7·3-9·4; n=119] vs 7·4 months [6·4-8·4; n=123]; HR 0·82, 95% CI 0·63-1·06; p=0·12).",
22877848,T3,Premise,"For age older than 70 years, survival was better with temozolomide and with hypofractionated radiotherapy than with standard radiotherapy (HR for temozolomide vs standard radiotherapy 0·35 [0·21-0·56], p<0·0001; HR for hypofractionated vs standard radiotherapy 0·59 [95% CI 0·37-0·93], p=0·02).",
22877848,T4,Premise,"Patients treated with temozolomide who had tumour MGMT promoter methylation had significantly longer survival than those without MGMT promoter methylation (9·7 months [95% CI 8·0-11·4] vs 6·8 months [5·9-7·7]; HR 0·56 [95% CI 0·34-0·93], p=0·02), but no difference was noted between those with methylated and unmethylated MGMT promoter treated with radiotherapy (HR 0·97 [95% CI 0·69-1·38]; p=0·81).",
22877848,T5,Premise,"the most common grade 3-4 adverse events in the temozolomide group were neutropenia (n=12) and thrombocytopenia (n=18).",
22877848,T6,Premise,"Grade 3-5 infections in all randomisation groups were reported in 18 patients.",
22877848,T7,Premise,"Two patients had fatal infections (one in the temozolomide group and one in the standard radiotherapy group) and one in the temozolomide group with grade 2 thrombocytopenia died from complications after surgery for a gastrointestinal bleed.",
22877848,T8,Claim,"Standard radiotherapy was associated with poor outcomes, especially in patients older than 70 years.",
22877848,T9,Claim,"Both temozolomide and hypofractionated radiotherapy should be considered as standard treatment options in elderly patients with glioblastoma.",
22877848,T10,Claim,"MGMT promoter methylation status might be a useful predictive marker for benefit from temozolomide.",
22945882,T1,Premise,"Pain reduction was significant from day 4 till end of treatment with SAMITAL® and from days 7 to 21 in placebo patients.",
22945882,T2,Premise,"No significant improvement was observed in the placebo group (n = 10).",
22945882,T3,Premise,"Mean scores for the severity of OM were significantly (p < 0.05 versus baseline) reduced from day 31 until the end of treatment in patients treated with SAMITAL® (n = 20).",
22945882,T4,Premise,"SAMITAL® also significantly improved quality of life, as shown by improvements in scores for relevant daily activities including eating, drinking and sleeping.",
22945882,T5,Premise,"No severe adverse events were observed with SAMITAL®, and systemic absorption of relevant active ingredients was undetectable.",
22945882,T6,Claim,"SAMITAL® significantly decreased the severity of chemo/radiotherapy-induced OM in patients with head and neck cancer, with no treatment-related adverse events.",
22945882,T7,Claim,"Pain relief lasted through the treatment period, and improvements in quality of life were reflected by the significant benefits of SAMITAL® on activities like drinking, eating and speaking.",
23017512,T1,Premise,"At 0, 3, 6 and 12 months mean urine loss in the control vs the bladder neck preservation group was 713.3 vs 237.0, 49.6 vs 15.6, 44.4 vs 5.5 and 25.4 vs 3.1 gm, respectively (each p <0.001).",
23017512,T2,Premise,"At 3, 6 and 12 months in the control vs the preservation group the social continence rate was 55.3% vs 84.2% (p <0.001), 74.8% vs 89.5% (p = 0.05) and 81.4% vs 94.7% (p = 0.027), and the quality of life score was 80.4 vs 90.3 (p <0.001), 85.4 vs 91.7 (p = 0.016) and 86.0 vs 93.8 (p = 0.001), respectively.",
23017512,T3,Premise,"We noted significantly less urine loss, higher objective and social continence rates, and higher quality of life scores after complete bladder neck preservation at all followup points.",
23017512,T4,Premise,"No significant difference was found in surgical margin status between the control and bladder neck preservation groups (12.5% vs 14.7%, p = 0.65).",
23017512,T5,Claim,"In what is to our knowledge the first prospective, randomized, controlled, single blind trial complete bladder neck preservation during radical prostatectomy was associated with a significantly higher urinary continence rate and increased patient satisfaction without compromising resection margins.",
23294853,T1,Premise,"The 2-weekly administration was associated with significantly longer TTTF than was 3-weekly administration (5·6 months, 95% CI 5·0-6·2 vs 4·9 months, 4·5-5·4; hazard ratio 1·3, 95% CI 1·1-1·6, p=0·014).",
23294853,T2,Premise,"Grade 3-4 adverse events occurred more frequently in the 3-weekly than in the 2-weekly administration group, including neutropenia (93 [53%] vs 61 [36%]), leucopenia (51 [29%] vs 22 [13%]), and febrile neutropenia (25 [14%] vs six [4%]).",
23294853,T3,Premise,"Neutropenic infections were reported more frequently in patients who received docetaxel every 3 weeks (43 [24%] vs 11 [6%], p=0·002).",
23294853,T4,Claim,"Administration of docetaxel every 2 weeks seems to be well tolerated in patients with castration-resistant advanced prostate cancer and could be a useful option when 3-weekly single-dose administration is unlikely to be tolerated.",
23333117,T1,Premise,"Overall, the mean global QoL score improved during chemotherapy by 7·2 points (SD 24·4) when analysed for all women with data at baseline and week 18.",
23333117,T2,Premise,"The mean global QoL score at 54 weeks was higher in the standard chemotherapy group than in the bevacizumab group (76·1 [SD 18·2] vs 69·7 [19·1] points; difference 6·4 points, 95% CI 3·7-9·0, p<0·0001).",
23333117,T3,Claim,"Bevacizumab continuation treatment seems to be associated with a small but clinically significant decrement in QoL compared with standard treatment for women with ovarian cancer.",
23352440,T1,Premise,"Intervention increased SF36 score by 9.5 points (p=0.000006), 4.6 (p=0.032) and 6.2 (p=0.028) respectively at 6, 12 and 24 months.",
23352440,T2,Premise,"Effect size (ES) was 0.63 [0.37; 0.90], 0.29 [0.03; 0.55] and 0.41 [0.04; 0.78].",
23352440,T3,Premise,"Anxiety score was shortly minored by intervention (6-month ES=-0.24 [-0.42; -0.05]) and depression score more durably: ES=-0.45 [-0.72; -0.18], -0.34 [-061; -0.08], and -0.26 [-0.63; 0.11] at 6, 12 and 24 months.",
23352440,T4,Claim,"This 2-week group intervention seemed to durably influence QoL of breast cancer patients treated by chemotherapy.",
23352440,T5,Claim,"Differences, smaller at 12 months than at six, suggest that a second but shorter intervention could help maintain the 6-month benefits.",
23404211,T1,Premise,"Treatment with EVE + EXE significantly improved median PFS versus PBO + EXE among Asian patients by 38 % (HR = 0.62; 95 % CI, 0.41-0.94).",
23404211,T2,Premise,"Median PFS was also improved among non-Asian patients by 59 % (HR = 0.41; 95 % CI, 0.33-0.50).",
23404211,T3,Premise,"Median PFS duration among EVE-treated Asian patients was 8.48 versus 4.14 months for PBO + EXE, and 7.33 versus 2.83 months, respectively, in non-Asian patients.",
23404211,T4,Premise,"The most common grade 3/4 adverse events (stomatitis, anemia, elevated liver enzymes, hyperglycemia, and dyspnea) occurred at similar frequencies in Asian and non-Asian patients.",
23404211,T5,Premise,"Grade 1/2 interstitial lung disease occurred more frequently in Asian patients.",
23404211,T6,Premise,"Quality of life was similar between treatment arms in Asian patients.",
23404211,T7,Claim,"Adding EVE to EXE provided substantial clinical benefit in both Asian and non-Asian patients with similar safety profiles.",
23404211,T8,Claim,"This combination represents an improvement in the management of postmenopausal women with HR(+)/HER2(-) advanced breast cancer progressing on nonsteroidal aromatase inhibitors, regardless of ethnicity.",
23545101,T1,Premise,"Treatment was well tolerated in both groups,",
23545101,T2,Premise,"although local and systemic side effects were more frequently reported in the bacillus Calmette-Guérin arm.",
23545101,T3,Premise,"Multivariate analyses showed no significant differences between the 2 groups in all quality of life dimensions.",
23545101,T4,Premise,"No significant changes over time in quality of life domains were detected for patients on bacillus Calmette-Guérin and gemcitabine except for physical functioning, which decreased significantly in both groups (p = 0.002).",
23545101,T5,Premise,"No significant differences were detected in terms of recurrence and progression between the 2 groups at 1-year followup.",
23545101,T6,Claim,"a higher rate of side effects, albeit mild to moderate, was detected with 1/3 dose bacillus Calmette-Guérin compared to gemcitabine,",
23545101,T7,Claim,"our study failed to show significant differences between the 2 drugs in terms of quality of life.",
23545101,T8,MajorClaim,"Bacillus Calmette-Guérin and intravesical chemotherapy represent viable adjuvant options for intermediate risk nonmuscle invasive bladder cancer.",
23657969,T1,Claim,"This randomized controlled trial revealed that TSM program appears to be a feasible and acceptable intervention and may be associated with short-term improvements in objective and subjective cognitive function as well as mental health and spirituality in breast cancer patients.",
23657969,T3,Premise,"Relative to the control group, women in the TSM group performed better on the verbal memory test (Rey Auditory Verbal Learning Test trial 1) (p = 0.06) and the short-term memory and processing speed task (Digit Symbol) (p = 0.09) and reported improved cognitive function (p = 0.06), cognitive abilities (p = 0.08), mental health (p = 0.04), and spirituality (p = 0.05) at the end of treatment but not 1 month later.",
23686277,T1,Premise,"The trial had to be stopped prematurely due to insufficient patient recruitment.",
23686277,T2,Premise,"There was no difference in the amount of blood loss between both groups: LAP 261.5 ± 195.4 ml, CON 228.1 ± 119.5 ml.",
23686277,T3,Claim,"Laparoscopic surgery was superior regarding the length of skin incision;",
23686277,T4,Claim,"the conventional approach was superior in duration of operation.",
23686277,T5,Premise,"There were no discrepancies in length of hospital stay, postoperative pain, bowel function, and quality of life between both approaches.",
23686277,T6,Claim,"There was no difference with respect to blood loss between the LAP and the CON group.",
23686277,T7,Claim,"The LAP approach is feasible for restorative proctocolectomy, and IPAA seems at least as safe as CON surgery.",
23690410,T1,Premise,"At 12 months, significant intervention effects were observed for moderate physical activity (28.5 minutes; P = .003), body mass index (-0.9 kg/m(2); P = .001), energy from total fat (-7.0%; P = .006), and energy from saturated fat (-2.8%; P = .016).",
23690410,T2,Premise,"A significant intervention effect was reported for vegetable intake (0.4 servings per day; P = .001) at 6 months.",
23690410,T3,Premise,"No significant group differences were found at 6 or 12 months for HRQoL, cancer-related fatigue, fruit, fiber, or alcohol intake, or smoking.",
23690410,T4,Claim,"The CanChange intervention was effective for improving physical activity, dietary habits, and body mass index in colorectal cancer survivors.",
23696477,T1,Premise,"Median MFD time was reduced in the ERP group (3 days versus 6 days with standard care; P < 0·001), as was LOS (4 days versus 7 days; P < 0·001).",
23696477,T2,Premise,"The ERP significantly reduced the rate of medical complications (7 versus 27 per cent; P = 0·020),",
23696477,T3,Premise,"but not surgical complications (15 versus 11 per cent; P = 0·612), readmissions (4 versus 0 per cent; P = 0·153) or mortality (both 2 per cent; P = 0·987).",
23696477,T4,Premise,"QoL over 28 days was significantly better in the ERP group (P = 0·002).",
23696477,T5,Premise,"There was no difference in patient satisfaction.",
23696477,T6,Claim,"ERPs for open liver resection surgery are safe and effective.",
23696477,T7,Claim,"Patients treated in the ERP recovered faster, were discharged sooner, and had fewer medical-related complications and improved QoL.",
24045440,T1,Claim,"Fecal incontinence seems to be a problem.",
24045440,T2,Claim,"The outcome of these patients remains unsatisfactory.",
24045440,T3,Premise,"Prognostic factors for a favorable outcome are tumor size of smaller than 5 cm, negative locoregional lymph nodes, age less than 10 years, low IRS group, and embryonal histology.",
24045440,T4,Premise,"The median Wexner fecal incontinence score was 9 (possible range: 0-20), and the median QOL score was 90.5 (applicable range: 0-144).",
24045440,T5,Premise,"Some patients reported symptoms of fecal incontinence.",
24045440,T6,Premise,"Patients with embryonal histology had a significantly better 5-year EFS (87.5%) than patients with alveolar histology (39.1%; P = 0.013).",
24084921,T1,Premise,"During the CEE plus MPA intervention phase, the numbers of CHD cases were 196 for CEE plus MPA vs 159 for placebo (hazard ratio [HR], 1.18; 95% CI, 0.95-1.45) and 206 vs 155, respectively, for invasive breast cancer (HR, 1.24; 95% CI, 1.01-1.53).",
24084921,T2,Premise,"Other risks included increased stroke, pulmonary embolism, dementia (in women aged ≥65 years), gallbladder disease, and urinary incontinence; benefits included decreased hip fractures, diabetes, and vasomotor symptoms.",
24084921,T3,Premise,"Most risks and benefits dissipated postintervention,",
24084921,T4,Premise,"although some elevation in breast cancer risk persisted during cumulative follow-up (434 cases for CEE plus MPA vs 323 for placebo; HR, 1.28 [95% CI, 1.11-1.48]).",
24084921,T5,Premise,"The risks and benefits were more balanced during the CEE alone intervention with 204 CHD cases for CEE alone vs 222 cases for placebo (HR, 0.94; 95% CI, 0.78-1.14) and 104 vs 135, respectively, for invasive breast cancer (HR, 0.79; 95% CI, 0.61-1.02); cumulatively, there were 168 vs 216, respectively, cases of breast cancer diagnosed (HR, 0.79; 95% CI, 0.65-0.97).",
24084921,T6,Premise,"For CEE alone, younger women (aged 50-59 years) had more favorable results for all-cause mortality, myocardial infarction, and the global index (nominal P < .05 for trend by age).",
24084921,T7,Premise,"Absolute risks of adverse events (measured by the global index) per 10,000 women annually taking CEE plus MPA ranged from 12 excess cases for ages of 50-59 years to 38 for ages of 70-79 years; for women taking CEE alone, from 19 fewer cases for ages of 50-59 years to 51 excess cases for ages of 70-79 years.",
24084921,T8,Claim,"Menopausal hormone therapy has a complex pattern of risks and benefits.",
24084921,T9,Claim,"Findings from the intervention and extended postintervention follow-up of the 2 WHI hormone therapy trials do not support use of this therapy for chronic disease prevention,",
24084921,T10,Claim,"although it is appropriate for symptom management in some women.",
24092240,T1,Premise,"CM five-element music group showed a significant difference of HQOLI-R, KPS and symptom diary score with other groups (all P<0.01).",
24092240,T2,Premise,"There were significant differences of HQOLI-R, symptom diary score, and KPS after treatment in CM five-element music group and other groups in the non-senior subgroup (P<0.05).",
24092240,T3,Premise,"there were significant differences in HQOLI-R and KPS after treatment among the three groups in the senior subgroup (P<0.05).",
24092240,T4,Claim,"CM five-element music therapy could improve the quality of life and KPS for senior and non senior advanced cancer patients, and it could improve subjective symptoms for non-senior advanced cancer patients.",
24123482,T1,Claim,"This may lead to reduced distress and fatigue, and consequently improved QoL of cancer survivors.",
24123482,T2,Claim,"In addition to physical activity, future interventions should target self-efficacy and mastery.",
24123482,T3,Claim,"The beneficial effect of group-based physical exercise on QoL was mediated by increased physical activity, general self-efficacy and mastery, and subsequent reductions in fatigue and distress.",
24123482,T4,Premise,"increased physical activity was directly associated with improved QoL (β = 3.37, 95%CI = 1.01;5.54).",
24123482,T5,Premise,"Reductions in fatigue (β = -1.33, 95%CI =-1.85;-0.83) and distress (β = -0.86, 95%CI = -1.25;-0.52) were associated with improved QoL.",
24123482,T6,Premise,"The intervention had a borderline significant direct effect on reduced distress (β = -1.32, 95%CI = -2.68;0.11), and a significant indirect effect via increased general self-efficacy and mastery (β = -1.06, 95%CI = -1.89;-0.38).",
24123482,T7,Premise,"the intervention had both a direct effect on fatigue (β = -1.09, 95%CI = -2.12;0.01), and an indirect effect (β = -0.54, 95%CI = -1.00;-0.21) via physical activity (β = -0.29, 95%CI = -0.64;-0.07) and general self-efficacy (β = -0.25, 95%CI = -0.61;-0.05).",
24123482,T8,Premise,"The intervention was associated with increased physical activity (β = 0.46, 95% confidence interval (CI) = 0.14;0.59), general self-efficacy (β = 2.41, 95%CI = 0.35;4.73), and mastery (β = 1.75, 95%CI = 0.36;2.78).",
9093725,T1,MajorClaim,"The extent to which chemotherapy may relieve tumour-related symptoms, improve quality of life and prolong survival in patients with gastric cancer is not known in spite of the extensive use of this treatment modality.",
9093725,T2,Premise,"More patients in the chemotherapy group (45%, 14/31) had an improved or prolonged high quality of life for a minimum period of 4 months compared to those in the best supportive care group (20%, 6/30, P < 0.05).",
9093725,T3,Premise,"A similar difference was seen in the treating physician's evaluation of whether the patient was subjectively improved or continued to do well for at least 4 months (17/31, 55% versus 6/30, 20%, P < 0.01).",
9093725,T4,Premise,"Overall survival was longer in the chemotherapy group (median 8 vs. 5 months)",
9093725,T5,Premise,"although the difference was not statistically significant (P = 0.12).",
9093725,T6,Premise,"After corrections for imbalances in pretreatment characteristics, chemotherapy treatment was, however, associated with a survival benefit (P = 0.003).",
9093725,T7,Premise,"Also, the quality-adjusted survival time and time to disease progression were longer for patients randomized to chemotherapy (median 5 vs. 2 months, P = 0.03).",
9093725,T8,Claim,"The results show that chemotherapy can add to both quantity and quality of life in advanced gastric cancer.",
9093725,T9,Claim,"The number of patients who benefit from treatment is, however, still rather limited.",
9106647,T2,Premise,"Survival was inferior at 1 year in the oral etoposide group compared with intravenous therapy (9.8% for oral versus 19.3% for intravenous; difference = 9.5%; 95% confidence interval of difference = 0.3%-18.7%; P<.05), and there was a trend toward inferior overall survival.",
9106647,T4,Premise,"Median survival was 4.8 months for oral treatment and 5.9 months for intravenous therapy.",
9106647,T5,Premise,"Progression-free survival was worse in the oral etoposide arm (median = 3.6 months versus 5.6 months; P<.001), as well as overall response rate (32.9% versus 46.3%; P<.01).",
9106647,T6,Premise,"With the exception of acute nausea and vomiting associated with intravenous chemotherapy,",
9106647,T7,Claim,"These interim results show that this schedule of oral etoposide is inferior to intravenous chemotherapy in the treatment of advanced SCLC and should not be used as first-line treatment of this disease.",
9106647,T8,Premise,"all aspects of symptom control and quality of life were either the same or worse in the oral etoposide group.",
9137798,T1,Premise,"Patients receiving MA reported substantially better appetite (P = 0.001), mood (P = 0.001) and overall quality of life (P < 0.001), and possibly less nausea and vomiting (P = 0.08) than patients receiving placebo, based on a test for trend.",
9137798,T2,Premise,"A larger benefit was seen with the higher dose which (unlike the lower dose) was significantly better in pairwise comparisons with placebo for appetite, mood and overall QoL (each P < or = 0.001).",
9137798,T3,Premise,"Despite some missing data on QoL scores, QoL ranking was available on 227 (95%) of patients with significantly higher QoL ranking associated with MA (P = 0.002).",
9137798,T4,Premise,"Improvements in QoL occurred early within four weeks and were sustained.",
9137798,T5,Premise,"No statistically significant differences were observed in NS measurements, including weight (P = 0.29).",
9137798,T6,Premise,"Side effects of therapy were minor and did not differ significantly across treatments.",
9137798,T7,Claim,"Megestrol acetate given at 480 mg/day is useful palliation in patients with endocrine-insensitive advanced cancer.",
9137798,T8,Claim,"It improves appetite, mood and overall quality of life in these patients,",
9137798,T9,Claim,"although not through a direct effect on nutritional status.",
9143576,T1,MajorClaim,"The choice of reconstruction after gastrectomy and the significance of remaining reservoir function is a matter of controversy.",
9143576,T2,Premise,"The postoperative complication and mortality rates were similar in all treatment groups, with few serious complications recorded.",
9143576,T3,Premise,"Irrespective of type of treatment, the patients suffered from alimentary symptoms and functional limitations in everyday life,",
9143576,T4,Premise,"whereas their mental well-being improved after surgery.",
9143576,T5,Premise,"Patients who underwent subtotal gastrectomy had the best outcome, especially with respect to complaints of diarrhea.",
9143576,T6,Premise,"Patients given a gastric substitute after gastrectomy showed no difference from those who had only a total gastrectomy.",
9143576,T7,Claim,"We conclude that despite significant unfavorable consequences that follow gastrectomy, patients recover with an improved mental status.",
9143576,T8,Claim,"A pouch reconstruction after total gastrectomy does not improve quality of life,",
9143576,T9,Claim,"a subtotal gastrectomy has advantages that must be considered when the procedure is clinically feasible.",
